"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-114.01","51.12","CALGARY INTL A","3031092","2020-01-26","2020","01","26","","2.5","","-7.0","","-2.3","","20.3","","0.0","","0.0","","0.0","","0.0","","3","","","M","","M"
"-114.01","51.12","CALGARY INTL A","3031092","2020-01-27","2020","01","27","","7.1","","-5.0","","1.1","","16.9","","0.0","","0.0","","0.0","","0.0","","3","","27","","39",""
"-114.01","51.12","CALGARY INTL A","3031092","2020-01-28","2020","01","28","","4.8","","-6.9","","-1.1","","19.1","","0.0","","0.0","","0.0","","0.0","","2","","27","","32",""
"-114.01","51.12","CALGARY INTL A","3031092","2020-01-29","2020","01","29","","7.3","","-9.2","","-1.0","","19.0","","0.0","","0.0","","0.0","","0.0","","2","","27","","45",""
"-114.01","51.12","CALGARY INTL A","3031092","2020-01-30","2020","01","30","","6.2","","-2.8","","1.7","","16.3","","0.0","","0.0","","0.0","","0.0","","2","","34","","54",""
"-114.01","51.12","CALGARY INTL A","3031092","2020-01-31","2020","01","31","","8.5","","-3.9","","2.3","","15.7","","0.0","","0.0","","0.0","","0.0","","1","","28","","67",""
"-114.01","51.12","CALGARY INTL A","3031092","2020-02-01","2020","02","01","","11.1","","-5.2","","3.0","","15.0","","0.0","","0.2","","5.0","","5.2","","0","T","33","","72",""
"-114.01","51.12","CALGARY INTL A","3031092","2020-02-02","2020","02","02","","-0.9","","-12.1","","-6.5","","24.5","","0.0","","0.0","","2.8","","2.8","","6","","2","","45",""
"-114.01","51.12","CALGARY INTL A","3031092","2020-02-03","2020","02","03","","-4.3","","-14.0","","-9.2","","27.2","","0.0","","0.0","","0.0","T","0.0","T","5","","33","","45",""
"-114.01","51.12","CALGARY INTL A","3031092","2020-02-04","2020","02","04","","0.5","","-18.3","","-8.9","","26.9","","0.0","","0.0","","0.0","","0.0","","5","","27","","76",""
"-114.01","51.12","CALGARY INTL A","3031092","2020-02-05","2020","02","05","","3.5","","-1.5","","1.0","","17.0","","0.0","","0.0","","0.0","","0.0","","5","","28","","59",""
"-114.01","51.12","CALGARY INTL A","3031092","2020-02-06","2020","02","06","","2.1","","-4.6","","-1.3","","19.3","","0.0","","0.0","","0.0","T","0.0","T","4","","33","","41",""
"-114.01","51.12","CALGARY INTL A","3031092","2020-02-07","2020","02","07","","0.5","","-9.6","","-4.6","","22.6","","0.0","","0.0","","0.0","T","0.0","T","3","","","M","","M"
"-114.01","51.12","CALGARY INTL A","3031092","2020-02-08","2020","02","08","","-3.2","","-9.0","","-6.1","","24.1","","0.0","","0.0","","3.0","","2.4","","4","","31","","33",""
"-114.01","51.12","CALGARY INTL A","3031092","2020-02-09","2020","02","09","","1.8","","-11.8","","-5.0","","23.0","","0.0","","0.0","","1.0","","0.4","","4","","30","","58",""
"-114.01","51.12","CALGARY INTL A","3031092","2020-02-10","2020","02","10","","0.2","","-6.9","","-3.4","","21.4","","0.0","","0.0","","0.0","","0.0","","4","","32","","39",""
"-114.01","51.12","CALGARY INTL A","3031092","2020-02-11","2020","02","11","","5.0","","-8.4","","-1.7","","19.7","","0.0","","","M","","M","1.0","","4","","3","","63",""
"-114.01","51.12","CALGARY INTL A","3031092","2020-02-12","2020","02","12","","-8.0","","-13.3","","-10.7","","28.7","","0.0","","0.0","","0.8","","0.6","","4","","1","","32",""
"-114.01","51.12","CALGARY INTL A","3031092","2020-02-13","2020","02","13","","7.8","","-13.7","","-3.0","","21.0","","0.0","","0.0","","0.0","T","0.0","T","4","","30","","65",""
"-114.01","51.12","CALGARY INTL A","3031092","2020-02-14","2020","02","14","","0.8","","-8.0","","-3.6","","21.6","","0.0","","0.0","","1.3","","0.5","","3","","5","","32",""
"-114.01","51.12","CALGARY INTL A","3031092","2020-02-15","2020","02","15","","4.4","","-7.7","","-1.7","","19.7","","0.0","","0.0","","0.2","","0.2","","3","","27","","46",""
"-114.01","51.12","CALGARY INTL A","3031092","2020-02-16","2020","02","16","","2.5","","-7.2","","-2.4","","20.4","","0.0","","0.0","","0.0","T","0.0","T","3","","35","","33",""
"-114.01","51.12","CALGARY INTL A","3031092","2020-02-17","2020","02","17","","-3.2","","-16.3","","-9.8","","27.8","","0.0","","0.0","","2.0","","1.8","","3","","1","","45",""
"-114.01","51.12","CALGARY INTL A","3031092","2020-02-18","2020","02","18","","-6.8","","-17.1","","-12.0","","30.0","","0.0","","0.0","","0.0","T","0.0","T","6","","","M","","M"
"-114.01","51.12","CALGARY INTL A","3031092","2020-02-19","2020","02","19","","1.6","","-16.3","","-7.4","","25.4","","0.0","","0.0","","0.0","","0.0","","6","","","M","","M"
"-114.01","51.12","CALGARY INTL A","3031092","2020-02-20","2020","02","20","","9.4","","-12.0","","-1.3","","19.3","","0.0","","0.0","","0.0","","0.0","","5","","28","","67",""
"-114.01","51.12","CALGARY INTL A","3031092","2020-02-21","2020","02","21","","6.8","","-3.7","","1.6","","16.4","","0.0","","0.0","","0.0","","0.0","","4","","27","","63",""
"-114.01","51.12","CALGARY INTL A","3031092","2020-02-22","2020","02","22","","6.3","","-6.2","","0.1","","17.9","","0.0","","0.0","","0.0","T","0.0","T","3","","28","","54",""
"-114.01","51.12","CALGARY INTL A","3031092","2020-02-23","2020","02","23","","1.1","","-8.4","","-3.7","","21.7","","0.0","","0.0","","3.0","","2.8","","3","","15","","33",""
"-114.01","51.12","CALGARY INTL A","3031092","2020-02-24","2020","02","24","","-2.1","","-8.2","","-5.2","","23.2","","0.0","","0.0","","1.0","","0.8","","7","","35","","33",""
"-114.01","51.12","CALGARY INTL A","3031092","2020-02-25","2020","02","25","","0.6","","-13.2","","-6.3","","24.3","","0.0","","0.0","","0.0","","0.0","","5","","","M","","M"
"-114.01","51.12","CALGARY INTL A","3031092","2020-02-26","2020","02","26","","4.9","","-4.0","","0.5","","17.5","","0.0","","0.0","","0.0","T","0.0","T","4","","28","","48",""
"-114.01","51.12","CALGARY INTL A","3031092","2020-02-27","2020","02","27","","9.3","","0.2","","4.8","","13.2","","0.0","","0.0","","0.0","","0.0","","3","E","28","","58",""
"-114.01","51.12","CALGARY INTL A","3031092","2020-02-28","2020","02","28","","10.6","","0.3","","5.5","","12.5","","0.0","","0.0","","0.0","","0.0","","1","","25","","46",""
"-114.01","51.12","CALGARY INTL A","3031092","2020-02-29","2020","02","29","","6.9","","-3.9","","1.5","","16.5","","0.0","","0.0","","1.4","","1.4","","0","T","29","","72",""
"-114.01","51.12","CALGARY INTL A","3031092","2020-03-01","2020","03","01","","3.8","","-11.0","","-3.6","","21.6","","0.0","","0.0","","0.0","T","0.0","T","1","","25","","54",""
"-114.01","51.12","CALGARY INTL A","3031092","2020-03-02","2020","03","02","","7.6","","1.3","","4.5","","13.5","","0.0","","0.0","","0.0","","0.0","","1","","25","","61",""
"-114.01","51.12","CALGARY INTL A","3031092","2020-03-03","2020","03","03","","7.6","","-3.6","","2.0","","16.0","","0.0","","0.0","","0.0","","0.0","","1","","28","","76",""
"-114.01","51.12","CALGARY INTL A","3031092","2020-03-04","2020","03","04","","4.4","","-3.1","","0.7","","17.3","","0.0","","0.0","","0.8","","0.8","","1","","36","","65",""
"-114.01","51.12","CALGARY INTL A","3031092","2020-03-05","2020","03","05","","8.9","","-7.4","","0.8","","17.2","","0.0","","0.0","","0.0","","0.0","","0","T","16","","32",""
"-114.01","51.12","CALGARY INTL A","3031092","2020-03-06","2020","03","06","","8.1","","-6.6","","0.8","","17.2","","0.0","","0.0","","0.0","T","0.0","T","0","T","2","","35",""
"-114.01","51.12","CALGARY INTL A","3031092","2020-03-07","2020","03","07","","-6.5","","-15.2","","-10.9","","28.9","","0.0","","0.0","","3.8","","3.2","","0","T","2","","32",""
"-114.01","51.12","CALGARY INTL A","3031092","2020-03-08","2020","03","08","","-7.6","","-17.7","","-12.7","","30.7","","0.0","","0.0","","0.0","","0.0","","4","","","M","","M"
"-114.01","51.12","CALGARY INTL A","3031092","2020-03-09","2020","03","09","","2.0","","-14.8","","-6.4","","24.4","","0.0","","0.0","","0.0","","0.0","","4","","27","","58",""
"-114.01","51.12","CALGARY INTL A","3031092","2020-03-10","2020","03","10","","4.8","","-9.2","","-2.2","","20.2","","0.0","","0.0","","0.0","","0.0","","2","","26","","55",""
"-114.01","51.12","CALGARY INTL A","3031092","2020-03-11","2020","03","11","","","M","","M","","M","","M","","M","0.0","","0.0","T","0.0","T","2","","2","","50",""
"-114.01","51.12","CALGARY INTL A","3031092","2020-03-12","2020","03","12","","1.3","","-8.6","","-3.7","","21.7","","0.0","","0.0","","2.4","","2.4","","0","T","2","","42",""
"-114.01","51.12","CALGARY INTL A","3031092","2020-03-13","2020","03","13","","-8.6","","-20.6","","-14.6","","32.6","","0.0","","0.0","","7.9","","7.5","","5","","2","","52",""
"-114.01","51.12","CALGARY INTL A","3031092","2020-03-14","2020","03","14","","-17.8","","-21.4","","-19.6","","37.6","","0.0","","0.0","","3.5","","3.5","","4","","1","","39",""
"-114.01","51.12","CALGARY INTL A","3031092","2020-03-15","2020","03","15","","-9.4","","-23.9","","-16.7","","34.7","","0.0","","0.0","","0.0","T","0.0","T","6","","","M","","M"
"-114.01","51.12","CALGARY INTL A","3031092","2020-03-16","2020","03","16","","3.0","","-14.6","","-5.8","","23.8","","0.0","","0.0","","0.0","","0.0","","4","","","M","","M"
"-114.01","51.12","CALGARY INTL A","3031092","2020-03-17","2020","03","17","","2.9","","-6.8","","-2.0","","20.0","","0.0","","0.0","","0.2","","0.2","","3","","1","","61",""
"-114.01","51.12","CALGARY INTL A","3031092","2020-03-18","2020","03","18","","-6.7","","-9.8","","-8.3","","26.3","","0.0","","0.0","","0.6","","0.6","","2","","","","","M"
"-114.01","51.12","CALGARY INTL A","3031092","2020-03-19","2020","03","19","","-7.7","","-12.1","","-9.9","","27.9","","0.0","","0.0","","1.2","","0.6","","2","","15","","39",""
"-114.01","51.12","CALGARY INTL A","3031092","2020-03-20","2020","03","20","","2.3","","-13.2","","-5.5","","23.5","","0.0","","0.0","","0.0","T","0.0","T","1","","17","","37",""
"-114.01","51.12","CALGARY INTL A","3031092","2020-03-21","2020","03","21","","4.9","","-8.9","","-2.0","","20.0","","0.0","","0.0","","0.0","T","0.0","T","1","","35","","48",""
"-114.01","51.12","CALGARY INTL A","3031092","2020-03-22","2020","03","22","","7.6","","-6.4","","0.6","","17.4","","0.0","","0.0","","0.0","","0.0","","0","T","17","","32",""
"-114.01","51.12","CALGARY INTL A","3031092","2020-03-23","2020","03","23","","10.0","","-5.3","","2.4","","15.6","","0.0","","0.0","","1.0","","0.8","","0","T","3","","52",""
"-114.01","51.12","CALGARY INTL A","3031092","2020-03-24","2020","03","24","","-2.2","","-5.3","","-3.8","","21.8","","0.0","","0.0","","1.4","","1.4","","1","","35","","39",""
"-114.01","51.12","CALGARY INTL A","3031092","2020-03-25","2020","03","25","","-0.2","","-9.6","","-4.9","","22.9","","0.0","","0.0","","2.0","","1.6","","2","","34","","35",""
"-114.01","51.12","CALGARY INTL A","3031092","2020-03-26","2020","03","26","","7.5","","-7.3","","0.1","","17.9","","0.0","","0.0","","0.0","","0.0","","","","29","","68",""
"-114.01","51.12","CALGARY INTL A","3031092","2020-03-27","2020","03","27","","10.2","","-3.6","","3.3","","14.7","","0.0","","0.0","","0.0","","0.0","","","","28","","48",""
"-114.01","51.12","CALGARY INTL A","3031092","2020-03-28","2020","03","28","","6.6","","-3.2","","1.7","","16.3","","0.0","","0.0","","0.0","","0.0","","","","1","","52",""
"-114.01","51.12","CALGARY INTL A","3031092","2020-03-29","2020","03","29","","11.2","","-1.6","","4.8","","13.2","","0.0","","0.0","","0.0","","0.0","","0","T","36","","54",""
"-114.01","51.12","CALGARY INTL A","3031092","2020-03-30","2020","03","30","","0.4","","-10.0","","-4.8","","22.8","","0.0","","0.0","","3.2","","3.0","","0","T","35","","39",""
"-114.01","51.12","CALGARY INTL A","3031092","2020-03-31","2020","03","31","","-7.6","","-12.3","","-10.0","","28.0","","0.0","","0.0","","0.8","","0.8","","3","","35","","46",""
"-114.01","51.12","CALGARY INTL A","3031092","2020-04-01","2020","04","01","","-9.7","","-15.4","","-12.6","","30.6","","0.0","","0.0","","0.4","","0.4","","1","","3","","39",""
"-114.01","51.12","CALGARY INTL A","3031092","2020-04-02","2020","04","02","","-8.3","","-15.1","","-11.7","","29.7","","0.0","","0.0","","0.4","","0.4","","0","T","17","","32",""
"-114.01","51.12","CALGARY INTL A","3031092","2020-04-03","2020","04","03","","-7.7","","-11.3","","-9.5","","27.5","","0.0","","0.0","","2.4","","0.8","","0","T","14","","33",""
"-114.01","51.12","CALGARY INTL A","3031092","2020-04-04","2020","04","04","","-2.3","","-12.1","","-7.2","","25.2","","0.0","","0.0","","0.4","","0.2","","1","","10","","33",""
"-114.01","51.12","CALGARY INTL A","3031092","2020-04-05","2020","04","05","","-3.2","","-7.8","","-5.5","","23.5","","0.0","","0.0","","0.4","","0.4","","0","T","13","","33",""
"-114.01","51.12","CALGARY INTL A","3031092","2020-04-06","2020","04","06","","6.4","","-7.2","","-0.4","","18.4","","0.0","","0.0","","1.4","","1.1","","0","T","15","","39",""
"-114.01","51.12","CALGARY INTL A","3031092","2020-04-07","2020","04","07","","5.2","","-3.5","","0.9","","17.1","","0.0","","0.0","","3.3","","3.0","","0","T","28","","42",""
"-114.01","51.12","CALGARY INTL A","3031092","2020-04-08","2020","04","08","","5.0","","-3.5","","0.8","","17.2","","0.0","","0.0","","0.0","","0.0","","3","","34","","33",""
"-114.01","51.12","CALGARY INTL A","3031092","2020-04-09","2020","04","09","","14.0","","-3.6","","5.2","","12.8","","0.0","","0.0","","0.0","","0.0","","","","","","","M"
"-114.01","51.12","CALGARY INTL A","3031092","2020-04-10","2020","04","10","","4.3","","-3.5","","0.4","","17.6","","0.0","","0.2","","2.5","","2.1","","1","E","1","","45",""
"-114.01","51.12","CALGARY INTL A","3031092","2020-04-11","2020","04","11","","-3.5","","-8.2","","-5.9","","23.9","","0.0","","0.0","","3.8","","3.1","","3","","1","","48",""
"-114.01","51.12","CALGARY INTL A","3031092","2020-04-12","2020","04","12","","-2.3","","-9.0","","-5.7","","23.7","","0.0","","0.0","","0.6","","0.5","","0","T","33","","52",""
"-114.01","51.12","CALGARY INTL A","3031092","2020-04-13","2020","04","13","","5.1","","-10.0","","-2.5","","20.5","","0.0","","0.0","","0.0","T","0.0","T","0","T","","","","M"
"-114.01","51.12","CALGARY INTL A","3031092","2020-04-14","2020","04","14","","8.5","","-1.4","","3.6","","14.4","","0.0","","2.6","","0.0","T","2.6","","0","T","33","","45",""
"-114.01","51.12","CALGARY INTL A","3031092","2020-04-15","2020","04","15","","1.5","","-2.5","","-0.5","","18.5","","0.0","","0.0","","6.6","","6.7","","2","","35","","59",""
"-114.01","51.12","CALGARY INTL A","3031092","2020-04-16","2020","04","16","","10.5","","-4.7","","2.9","","15.1","","0.0","","0.0","","0.0","T","0.0","T","0","T","","M","","M"
"-114.01","51.12","CALGARY INTL A","3031092","2020-04-17","2020","04","17","","12.2","","3.5","","7.9","","10.1","","0.0","","2.0","","0.0","","2.0","","","","30","","48",""
"-114.01","51.12","CALGARY INTL A","3031092","2020-04-18","2020","04","18","","5.0","","-0.6","","2.2","","15.8","","0.0","","1.2","","0.2","","1.4","","","","36","","41",""
"-114.01","51.12","CALGARY INTL A","3031092","2020-04-19","2020","04","19","","15.1","","-1.3","","6.9","","11.1","","0.0","","0.0","","0.0","","0.0","","","","33","","39",""
"-114.01","51.12","CALGARY INTL A","3031092","2020-04-20","2020","04","20","","19.2","","5.5","","12.4","","5.6","","0.0","","0.0","","0.0","","0.0","","","","29","","45",""
"-114.01","51.12","CALGARY INTL A","3031092","2020-04-21","2020","04","21","","19.3","","6.6","","13.0","","5.0","","0.0","","0.0","","0.0","","0.0","","","","28","","58",""
"-114.01","51.12","CALGARY INTL A","3031092","2020-04-22","2020","04","22","","13.6","","3.9","","8.8","","9.2","","0.0","","1.0","","0.0","","1.0","","","","1","","45",""
"-114.01","51.12","CALGARY INTL A","3031092","2020-04-23","2020","04","23","","13.8","","1.0","","7.4","","10.6","","0.0","","0.2","","0.0","","0.2","","","","35","","54",""
"-114.01","51.12","CALGARY INTL A","3031092","2020-04-24","2020","04","24","","15.8","","1.5","","8.7","","9.3","","0.0","","0.0","","0.0","","0.0","","","","29","","39",""
"-114.01","51.12","CALGARY INTL A","3031092","2020-04-25","2020","04","25","","17.7","","0.2","","9.0","","9.0","","0.0","","0.0","","0.0","","0.0","","","","28","","85",""
"-114.01","51.12","CALGARY INTL A","3031092","2020-04-26","2020","04","26","","14.9","","2.0","","8.5","","9.5","","0.0","","0.0","","0.0","","0.0","","","","29","","54",""
"-114.01","51.12","CALGARY INTL A","3031092","2020-04-27","2020","04","27","","16.7","","1.4","","9.1","","8.9","","0.0","","0.0","","0.0","","0.0","","","","28","","59",""
"-114.01","51.12","CALGARY INTL A","3031092","2020-04-28","2020","04","28","","17.2","","0.0","","8.6","","9.4","","0.0","","0.0","","0.0","","0.0","","","","28","","48",""
"-114.01","51.12","CALGARY INTL A","3031092","2020-04-29","2020","04","29","","21.5","","3.4","","12.5","","5.5","","0.0","","0.0","","0.0","","0.0","","","","27","","45",""
"-114.01","51.12","CALGARY INTL A","3031092","2020-04-30","2020","04","30","","18.8","","5.4","","12.1","","5.9","","0.0","","0.0","T","0.0","","0.0","T","","","1","","63",""
"-114.01","51.12","CALGARY INTL A","3031092","2020-05-01","2020","05","01","","15.2","","0.5","","7.9","","10.1","","0.0","","0.0","T","0.0","","0.0","T","","","","","","M"
"-114.01","51.12","CALGARY INTL A","3031092","2020-05-02","2020","05","02","","19.6","","-0.1","","9.8","","8.2","","0.0","","0.0","","0.0","","0.0","","","","16","","39",""
"-114.01","51.12","CALGARY INTL A","3031092","2020-05-03","2020","05","03","","16.7","","1.8","","9.3","","8.7","","0.0","","10.6","","0.0","T","10.6","","","","35","","61",""
"-114.01","51.12","CALGARY INTL A","3031092","2020-05-04","2020","05","04","","6.8","","2.3","","4.6","","13.4","","0.0","","0.6","","0.0","","0.6","","","","34","","54",""
"-114.01","51.12","CALGARY INTL A","3031092","2020-05-05","2020","05","05","","16.3","","-1.0","","7.7","","10.3","","0.0","","0.0","","0.0","","0.0","","","","14","","37",""
"-114.01","51.12","CALGARY INTL A","3031092","2020-05-06","2020","05","06","","16.4","","1.3","","8.9","","9.1","","0.0","","0.0","T","0.0","","0.0","T","","","17","","48",""
"-114.01","51.12","CALGARY INTL A","3031092","2020-05-07","2020","05","07","","16.5","","6.0","","11.3","","6.7","","0.0","","0.8","","0.0","","0.8","","","","18","","50",""
"-114.01","51.12","CALGARY INTL A","3031092","2020-05-08","2020","05","08","","10.9","","3.8","","7.4","","10.6","","0.0","","1.6","","0.0","","1.6","","","","35","","59",""
"-114.01","51.12","CALGARY INTL A","3031092","2020-05-09","2020","05","09","","13.7","","-0.4","","6.7","","11.3","","0.0","","0.0","T","0.0","","0.0","T","","","4","","50",""
"-114.01","51.12","CALGARY INTL A","3031092","2020-05-10","2020","05","10","","7.1","","0.5","","3.8","","14.2","","0.0","","0.0","","0.0","T","0.0","T","0","T","14","","37",""
"-114.01","51.12","CALGARY INTL A","3031092","2020-05-11","2020","05","11","","8.1","","-0.5","","3.8","","14.2","","0.0","","0.0","","0.0","","0.0","","","","19","","39",""
"-114.01","51.12","CALGARY INTL A","3031092","2020-05-12","2020","05","12","","10.4","","1.9","","6.2","","11.8","","0.0","","0.0","","0.0","","0.0","","","","15","","52",""
"-114.01","51.12","CALGARY INTL A","3031092","2020-05-13","2020","05","13","","15.8","","-0.3","","7.8","","10.2","","0.0","","0.0","","0.0","","0.0","","","","29","","48",""
"-114.01","51.12","CALGARY INTL A","3031092","2020-05-14","2020","05","14","","17.3","","3.2","","10.3","","7.7","","0.0","","0.0","","0.0","","0.0","","","","1","","63",""
"-114.01","51.12","CALGARY INTL A","3031092","2020-05-15","2020","05","15","","18.1","","2.3","","10.2","","7.8","","0.0","","0.0","","0.0","","0.0","","","","17","","32",""
"-114.01","51.12","CALGARY INTL A","3031092","2020-05-16","2020","05","16","","21.8","","3.0","","12.4","","5.6","","0.0","","0.0","","0.0","","0.0","","","","22","","37",""
"-114.01","51.12","CALGARY INTL A","3031092","2020-05-17","2020","05","17","","21.6","","6.0","","13.8","","4.2","","0.0","","0.0","","0.0","","0.0","","","","21","","35",""
"-114.01","51.12","CALGARY INTL A","3031092","2020-05-18","2020","05","18","","19.9","","8.9","","14.4","","3.6","","0.0","","0.0","","0.0","","0.0","","","","11","","39",""
"-114.01","51.12","CALGARY INTL A","3031092","2020-05-19","2020","05","19","","14.4","","8.2","","11.3","","6.7","","0.0","","0.0","","0.0","","0.0","","","","1","","50",""
"-114.01","51.12","CALGARY INTL A","3031092","2020-05-20","2020","05","20","","11.7","","7.8","","9.8","","8.2","","0.0","","3.2","","0.0","","3.2","","","","","M","","M"
"-114.01","51.12","CALGARY INTL A","3031092","2020-05-21","2020","05","21","","8.2","","2.7","","5.5","","12.5","","0.0","","33.3","","0.0","","33.3","","","","32","","72",""
"-114.01","51.12","CALGARY INTL A","3031092","2020-05-22","2020","05","22","","5.3","","2.9","","4.1","","13.9","","0.0","","17.5","","0.0","","17.5","","","","31","","45",""
"-114.01","51.12","CALGARY INTL A","3031092","2020-05-23","2020","05","23","","15.6","","4.7","","10.2","","7.8","","0.0","","0.0","","0.0","","0.0","","","","33","","33",""
"-114.01","51.12","CALGARY INTL A","3031092","2020-05-24","2020","05","24","","20.8","","2.5","","11.7","","6.3","","0.0","","0.0","","0.0","","0.0","","","","29","","37",""
"-114.01","51.12","CALGARY INTL A","3031092","2020-05-25","2020","05","25","","20.6","","7.3","","14.0","","4.0","","0.0","","0.0","T","0.0","","0.0","T","","","29","","46",""
"-114.01","51.12","CALGARY INTL A","3031092","2020-05-26","2020","05","26","","15.3","","6.0","","10.7","","7.3","","0.0","","2.0","","0.0","","2.0","","","","34","","71",""
"-114.01","51.12","CALGARY INTL A","3031092","2020-05-27","2020","05","27","","17.4","","2.5","","10.0","","8.0","","0.0","","0.0","","0.0","","0.0","","","","3","","37",""
