"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-113.58","53.31","EDMONTON INTL A","3012216","2021-01-01","2021","01","01","","-4.2","","-13.1","","-8.7","","26.7","","0.0","","0.0","","0.0","","0.0","","15","","","","","M"
"-113.58","53.31","EDMONTON INTL A","3012216","2021-01-02","2021","01","02","","4.0","","-11.4","","-3.7","","21.7","","0.0","","0.0","","0.0","","0.0","","14","","19","","37",""
"-113.58","53.31","EDMONTON INTL A","3012216","2021-01-03","2021","01","03","","3.0","","-7.8","","-2.4","","20.4","","0.0","","0.0","","0.0","T","0.0","T","14","","30","","42",""
"-113.58","53.31","EDMONTON INTL A","3012216","2021-01-04","2021","01","04","","-4.4","","-13.2","","-8.8","","26.8","","0.0","","0.0","","0.0","","0.0","","","","","","","M"
"-113.58","53.31","EDMONTON INTL A","3012216","2021-01-05","2021","01","05","","-1.4","","-7.7","","-4.6","","22.6","","0.0","","0.0","","0.0","T","0.0","T","17","","16","","45",""
"-113.58","53.31","EDMONTON INTL A","3012216","2021-01-06","2021","01","06","","4.0","","-6.7","","-1.4","","19.4","","0.0","","0.0","","0.0","","0.0","","17","","28","","37",""
"-113.58","53.31","EDMONTON INTL A","3012216","2021-01-07","2021","01","07","","-4.3","","-14.9","","-9.6","","27.6","","0.0","","0.0","","0.0","","0.0","","17","","","M","","M"
"-113.58","53.31","EDMONTON INTL A","3012216","2021-01-08","2021","01","08","","-7.5","","-17.6","","-12.6","","30.6","","0.0","","0.0","","0.0","","0.0","","17","","","M","","M"
"-113.58","53.31","EDMONTON INTL A","3012216","2021-01-09","2021","01","09","","-3.5","","-19.9","","-11.7","","29.7","","0.0","","0.0","","0.0","","0.0","","17","","","M","","M"
"-113.58","53.31","EDMONTON INTL A","3012216","2021-01-10","2021","01","10","","-0.9","","-13.2","","-7.1","","25.1","","0.0","","0.0","","0.0","","0.0","","17","","","M","","M"
"-113.58","53.31","EDMONTON INTL A","3012216","2021-01-11","2021","01","11","","2.9","","-8.2","","-2.7","","20.7","","0.0","","0.0","","0.0","","0.0","","17","","","M","","M"
"-113.58","53.31","EDMONTON INTL A","3012216","2021-01-12","2021","01","12","","-0.9","","-9.2","","-5.1","","23.1","","0.0","","0.0","","0.0","","0.0","","17","","","","","M"
